20 окт. 2025 08:43:45,484  -  -   INFO RemoteLogger - REMOTE OBJECT CLOSE RF[FORM[1417077346 - HockeyStats.Goals,RN[clientAddress: 127.0.0.1,269 - Authentication.CustomUser 'Обычный пользователь',1892420174,SQL@2011263970]]]
20 окт. 2025 08:43:45,484  -  -   INFO RemoteLogger - FORM CLOSE : FORM[1417077346 - HockeyStats.Goals,RN[clientAddress: 127.0.0.1,269 - Authentication.CustomUser 'Обычный пользователь',1892420174,SQL@2011263970]]
20 окт. 2025 08:43:48,792  -  -   INFO RemoteLogger - REMOTE OBJECT DEACTIVATE RF[FORM[1900119135 - HockeyStats.Goals,RN[clientAddress: 127.0.0.1,269 - Authentication.CustomUser 'Обычный пользователь',1892420174,SQL@2011263970]]]
20 окт. 2025 08:43:49,910  -  -   INFO RemoteLogger - REMOTE OBJECT CLOSE RF[FORM[1334115557 - _FORM_18265,RN[clientAddress: 127.0.0.1,269 - Authentication.CustomUser 'Обычный пользователь',1892420174,SQL@2011263970]]]
20 окт. 2025 08:43:49,910  -  -   INFO RemoteLogger - FORM CLOSE : FORM[1334115557 - _FORM_18265,RN[clientAddress: 127.0.0.1,269 - Authentication.CustomUser 'Обычный пользователь',1892420174,SQL@2011263970]]
20 окт. 2025 08:43:53,792  -  -   INFO RemoteLogger - REMOTE OBJECT CLOSE RF[FORM[1900119135 - HockeyStats.Goals,RN[clientAddress: 127.0.0.1,269 - Authentication.CustomUser 'Обычный пользователь',1892420174,SQL@2011263970]]]
20 окт. 2025 08:43:53,792  -  -   INFO RemoteLogger - FORM CLOSE : FORM[1900119135 - HockeyStats.Goals,RN[clientAddress: 127.0.0.1,269 - Authentication.CustomUser 'Обычный пользователь',1892420174,SQL@2011263970]]
20 окт. 2025 08:43:54,157  -  -   INFO RemoteLogger - FORM OPEN : FORM[439202109 - HockeyStats.goals,RN[clientAddress: 127.0.0.1,269 - Authentication.CustomUser 'Обычный пользователь',1892420174,SQL@2011263970]]
20 окт. 2025 08:43:55,306  -  -   INFO RemoteLogger - executeEventAction started: [ID: 1347, SID: _ADDFORMNEWSESSION_HockeyStats_goals_g_HockeyStats_Goal()]
20 окт. 2025 08:43:55,311  -  -   INFO RemoteLogger - FORM OPEN : FORM[1614938990 - HockeyStats.Goals,RN[clientAddress: 127.0.0.1,269 - Authentication.CustomUser 'Обычный пользователь',1892420174,SQL@2011263970]]
20 окт. 2025 08:43:57,808  -  -   INFO RemoteLogger - executeEventAction started: [ID: 1298, SID: nameGame(g)]
20 окт. 2025 08:43:57,811  -  -   INFO RemoteLogger - FORM OPEN : FORM[1003108105 - _FORM_18265,RN[clientAddress: 127.0.0.1,269 - Authentication.CustomUser 'Обычный пользователь',1892420174,SQL@2011263970]]
20 окт. 2025 08:44:03,018  -  -   INFO RemoteLogger - executeEventAction started: [ID: 18270, SID: formOk()]
20 окт. 2025 08:44:03,019  -  -   INFO RemoteLogger - FORM HIDE : FORM[1003108105 - _FORM_18265,RN[clientAddress: 127.0.0.1,269 - Authentication.CustomUser 'Обычный пользователь',1892420174,SQL@2011263970]]
20 окт. 2025 08:44:03,019  -  -   INFO RemoteLogger - executeEventAction ended: [ID: 18270, SID: formOk()]
20 окт. 2025 08:44:03,019  -  -   INFO RemoteLogger - FORM DELAYED DESTROY : RF[FORM[1003108105 - _FORM_18265,RN[clientAddress: 127.0.0.1,269 - Authentication.CustomUser 'Обычный пользователь',1892420174,SQL@2011263970]]]
20 окт. 2025 08:44:03,031  -  -   INFO RemoteLogger - executeEventAction ended: [ID: 1298, SID: nameGame(g)]
20 окт. 2025 08:44:04,143  -  -   INFO RemoteLogger - executeEventAction started: [ID: 1298, SID: nameGame(g)]
20 окт. 2025 08:44:04,146  -  -   INFO RemoteLogger - FORM OPEN : FORM[481893076 - _FORM_18265,RN[clientAddress: 127.0.0.1,269 - Authentication.CustomUser 'Обычный пользователь',1892420174,SQL@2011263970]]
20 окт. 2025 08:44:05,609  -  -   INFO RemoteLogger - executeEventAction started: [ID: 18270, SID: formOk()]
20 окт. 2025 08:44:05,609  -  -   INFO RemoteLogger - FORM HIDE : FORM[481893076 - _FORM_18265,RN[clientAddress: 127.0.0.1,269 - Authentication.CustomUser 'Обычный пользователь',1892420174,SQL@2011263970]]
20 окт. 2025 08:44:05,610  -  -   INFO RemoteLogger - executeEventAction ended: [ID: 18270, SID: formOk()]
20 окт. 2025 08:44:05,610  -  -   INFO RemoteLogger - FORM DELAYED DESTROY : RF[FORM[481893076 - _FORM_18265,RN[clientAddress: 127.0.0.1,269 - Authentication.CustomUser 'Обычный пользователь',1892420174,SQL@2011263970]]]
20 окт. 2025 08:44:05,618  -  -   INFO RemoteLogger - executeEventAction ended: [ID: 1298, SID: nameGame(g)]
20 окт. 2025 08:44:08,033  -  -   INFO RemoteLogger - REMOTE OBJECT DEACTIVATE RF[FORM[1003108105 - _FORM_18265,RN[clientAddress: 127.0.0.1,269 - Authentication.CustomUser 'Обычный пользователь',1892420174,SQL@2011263970]]]
20 окт. 2025 08:44:10,249  -  -   INFO RemoteLogger - executeEventAction started: [ID: 1299, SID: gt(g)]
20 окт. 2025 08:44:10,251  -  -   INFO RemoteLogger - executeEventAction ended: [ID: 1299, SID: gt(g)]
20 окт. 2025 08:44:10,619  -  -   INFO RemoteLogger - REMOTE OBJECT DEACTIVATE RF[FORM[481893076 - _FORM_18265,RN[clientAddress: 127.0.0.1,269 - Authentication.CustomUser 'Обычный пользователь',1892420174,SQL@2011263970]]]
20 окт. 2025 08:44:11,096  -  -   INFO RemoteLogger - executeEventAction started: [ID: 1301, SID: goalNamePlayer(g)]
20 окт. 2025 08:44:11,098  -  -   INFO RemoteLogger - executeEventAction ended: [ID: 1301, SID: goalNamePlayer(g)]
20 окт. 2025 08:44:11,906  -  -   INFO RemoteLogger - executeEventAction started: [ID: 1289, SID: formOk()]
20 окт. 2025 08:44:11,924  -  -   INFO RemoteLogger - FORM HIDE : FORM[1614938990 - HockeyStats.Goals,RN[clientAddress: 127.0.0.1,269 - Authentication.CustomUser 'Обычный пользователь',1892420174,SQL@2011263970]]
20 окт. 2025 08:44:11,925  -  -   INFO RemoteLogger - executeEventAction ended: [ID: 1289, SID: formOk()]
20 окт. 2025 08:44:11,925  -  -   INFO RemoteLogger - FORM DELAYED DESTROY : RF[FORM[1614938990 - HockeyStats.Goals,RN[clientAddress: 127.0.0.1,269 - Authentication.CustomUser 'Обычный пользователь',1892420174,SQL@2011263970]]]
20 окт. 2025 08:44:11,940  -  -   INFO RemoteLogger - executeEventAction ended: [ID: 1347, SID: _ADDFORMNEWSESSION_HockeyStats_goals_g_HockeyStats_Goal()]
20 окт. 2025 08:44:11,941  -  -   INFO RemoteLogger - Executed remote method (time: 16576 ms.): changePageSize(2, 1, 1321, 8)
20 окт. 2025 08:44:13,034  -  -   INFO RemoteLogger - REMOTE OBJECT CLOSE RF[FORM[1003108105 - _FORM_18265,RN[clientAddress: 127.0.0.1,269 - Authentication.CustomUser 'Обычный пользователь',1892420174,SQL@2011263970]]]
20 окт. 2025 08:44:13,034  -  -   INFO RemoteLogger - FORM CLOSE : FORM[1003108105 - _FORM_18265,RN[clientAddress: 127.0.0.1,269 - Authentication.CustomUser 'Обычный пользователь',1892420174,SQL@2011263970]]
20 окт. 2025 08:44:15,619  -  -   INFO RemoteLogger - REMOTE OBJECT CLOSE RF[FORM[481893076 - _FORM_18265,RN[clientAddress: 127.0.0.1,269 - Authentication.CustomUser 'Обычный пользователь',1892420174,SQL@2011263970]]]
20 окт. 2025 08:44:15,619  -  -   INFO RemoteLogger - FORM CLOSE : FORM[481893076 - _FORM_18265,RN[clientAddress: 127.0.0.1,269 - Authentication.CustomUser 'Обычный пользователь',1892420174,SQL@2011263970]]
20 окт. 2025 08:44:15,714  -  -   INFO RemoteLogger - executeEventAction started: [ID: 1320, SID: gameFilterTeam()]
20 окт. 2025 08:44:15,716  -  -   INFO RemoteLogger - executeEventAction ended: [ID: 1320, SID: gameFilterTeam()]
20 окт. 2025 08:44:16,193  -  -   INFO RemoteLogger - executeEventAction started: [ID: 1320, SID: gameFilterTeam()]
20 окт. 2025 08:44:16,195  -  -   INFO RemoteLogger - executeEventAction ended: [ID: 1320, SID: gameFilterTeam()]
20 окт. 2025 08:44:16,943  -  -   INFO RemoteLogger - REMOTE OBJECT DEACTIVATE RF[FORM[1614938990 - HockeyStats.Goals,RN[clientAddress: 127.0.0.1,269 - Authentication.CustomUser 'Обычный пользователь',1892420174,SQL@2011263970]]]
20 окт. 2025 08:44:17,009  -  -   INFO RemoteLogger - executeEventAction started: [ID: 1320, SID: gameFilterTeam()]
20 окт. 2025 08:44:17,010  -  -   INFO RemoteLogger - executeEventAction ended: [ID: 1320, SID: gameFilterTeam()]
20 окт. 2025 08:44:17,433  -  -   INFO RemoteLogger - executeEventAction started: [ID: 1320, SID: gameFilterTeam()]
20 окт. 2025 08:44:17,434  -  -   INFO RemoteLogger - executeEventAction ended: [ID: 1320, SID: gameFilterTeam()]
20 окт. 2025 08:44:18,290  -  -   INFO RemoteLogger - FORM HIDE : FORM[439202109 - HockeyStats.goals,RN[clientAddress: 127.0.0.1,269 - Authentication.CustomUser 'Обычный пользователь',1892420174,SQL@2011263970]]
20 окт. 2025 08:44:18,290  -  -   INFO RemoteLogger - FORM DELAYED DESTROY : RF[FORM[439202109 - HockeyStats.goals,RN[clientAddress: 127.0.0.1,269 - Authentication.CustomUser 'Обычный пользователь',1892420174,SQL@2011263970]]]
20 окт. 2025 08:44:21,943  -  -   INFO RemoteLogger - REMOTE OBJECT CLOSE RF[FORM[1614938990 - HockeyStats.Goals,RN[clientAddress: 127.0.0.1,269 - Authentication.CustomUser 'Обычный пользователь',1892420174,SQL@2011263970]]]
20 окт. 2025 08:44:21,943  -  -   INFO RemoteLogger - FORM CLOSE : FORM[1614938990 - HockeyStats.Goals,RN[clientAddress: 127.0.0.1,269 - Authentication.CustomUser 'Обычный пользователь',1892420174,SQL@2011263970]]
20 окт. 2025 08:44:23,303  -  -   INFO RemoteLogger - REMOTE OBJECT DEACTIVATE RF[FORM[439202109 - HockeyStats.goals,RN[clientAddress: 127.0.0.1,269 - Authentication.CustomUser 'Обычный пользователь',1892420174,SQL@2011263970]]]
20 окт. 2025 08:44:28,304  -  -   INFO RemoteLogger - REMOTE OBJECT CLOSE RF[FORM[439202109 - HockeyStats.goals,RN[clientAddress: 127.0.0.1,269 - Authentication.CustomUser 'Обычный пользователь',1892420174,SQL@2011263970]]]
20 окт. 2025 08:44:28,304  -  -   INFO RemoteLogger - FORM CLOSE : FORM[439202109 - HockeyStats.goals,RN[clientAddress: 127.0.0.1,269 - Authentication.CustomUser 'Обычный пользователь',1892420174,SQL@2011263970]]
20 окт. 2025 08:44:39,218  -  -   INFO RemoteLogger - FORM OPEN : FORM[337354849 - HockeyStats.scoreTable,RN[clientAddress: 127.0.0.1,269 - Authentication.CustomUser 'Обычный пользователь',1892420174,SQL@2011263970]]
20 окт. 2025 08:44:40,773  -  -   INFO RemoteLogger - executeEventAction started: [ID: 1617, SID: _NEW_HockeyStats_scoreTable_game()]
20 окт. 2025 08:44:40,776  -  -   INFO RemoteLogger - executeEventAction ended: [ID: 1617, SID: _NEW_HockeyStats_scoreTable_game()]
20 окт. 2025 08:44:41,576  -  -   INFO RemoteLogger - getAsyncValues started: Thread[#79,RMI:HockeyStats.scoreTable, TID - (79),5,RMI Runtime], indices : (-1,0,0), value : 
20 окт. 2025 08:44:41,584  -  -   INFO RemoteLogger - getAsyncValues ended: Thread[#79,RMI:HockeyStats.scoreTable, TID - (79),5,RMI Runtime], indices : (-1,0,0)
20 окт. 2025 08:44:42,286  -  -   INFO RemoteLogger - executeEventAction started: [ID: 1609, SID: nameGame(game)]
20 окт. 2025 08:44:42,288  -  -   INFO RemoteLogger - executeEventAction ended: [ID: 1609, SID: nameGame(game)]
20 окт. 2025 08:44:44,038  -  -   INFO RemoteLogger - executeEventAction started: [ID: 1610, SID: date(game)]
20 окт. 2025 08:44:44,041  -  -   INFO RemoteLogger - executeEventAction ended: [ID: 1610, SID: date(game)]
20 окт. 2025 08:44:45,436  -  -   INFO RemoteLogger - executeEventAction started: [ID: 1611, SID: hostTeamName(game)]
20 окт. 2025 08:44:45,439  -  -   INFO RemoteLogger - executeEventAction ended: [ID: 1611, SID: hostTeamName(game)]
20 окт. 2025 08:44:47,666  -  -   INFO RemoteLogger - executeEventAction started: [ID: 1613, SID: guestGoals(game)]
20 окт. 2025 08:44:47,669  -  -   INFO RemoteLogger - executeEventAction ended: [ID: 1613, SID: guestGoals(game)]
20 окт. 2025 08:44:49,192  -  -   INFO RemoteLogger - executeEventAction started: [ID: 1612, SID: hostGoals(game)]
20 окт. 2025 08:44:49,193  -  -   INFO RemoteLogger - executeEventAction ended: [ID: 1612, SID: hostGoals(game)]
20 окт. 2025 08:44:50,236  -  -   INFO RemoteLogger - executeEventAction started: [ID: 1613, SID: guestGoals(game)]
20 окт. 2025 08:44:50,240  -  -   INFO RemoteLogger - executeEventAction ended: [ID: 1613, SID: guestGoals(game)]
20 окт. 2025 08:44:58,387  -  -   INFO RemoteLogger - executeEventAction started: [ID: 1611, SID: hostTeamName(game)]
20 окт. 2025 08:44:58,393  -  -   INFO RemoteLogger - executeEventAction ended: [ID: 1611, SID: hostTeamName(game)]
20 окт. 2025 08:45:05,840  -  -   INFO RemoteLogger - executeEventAction started: [ID: 1615, SID: resultName(game)]
20 окт. 2025 08:45:05,912  -  -   INFO RemoteLogger - getAsyncValues started: Thread[#79,RMI:HockeyStats.scoreTable, TID - (79),5,RMI Runtime], indices : (-1,0,1), value : 
20 окт. 2025 08:45:05,918  -  -   INFO RemoteLogger - getAsyncValues ended: Thread[#79,RMI:HockeyStats.scoreTable, TID - (79),5,RMI Runtime], indices : (-1,0,1)
20 окт. 2025 08:45:06,466  -  -   INFO RemoteLogger - executeEventAction ended: [ID: 1615, SID: resultName(game)]
20 окт. 2025 08:45:08,051  -  -   INFO RemoteLogger - executeEventAction started: [ID: 1614, SID: guestTeamName(game)]
20 окт. 2025 08:45:08,056  -  -   INFO RemoteLogger - executeEventAction ended: [ID: 1614, SID: guestTeamName(game)]
20 окт. 2025 08:45:08,597  -  -   INFO RemoteLogger - executeEventAction started: [ID: 1617, SID: _NEW_HockeyStats_scoreTable_game()]
20 окт. 2025 08:45:08,605  -  -   INFO RemoteLogger - executeEventAction ended: [ID: 1617, SID: _NEW_HockeyStats_scoreTable_game()]
20 окт. 2025 08:45:12,621  -  -   INFO RemoteLogger - executeEventAction started: [ID: 1617, SID: _NEW_HockeyStats_scoreTable_game()]
20 окт. 2025 08:45:12,633  -  -   INFO RemoteLogger - executeEventAction ended: [ID: 1617, SID: _NEW_HockeyStats_scoreTable_game()]
20 окт. 2025 08:45:13,628  -  -   INFO RemoteLogger - getAsyncValues started: Thread[#79,RMI:HockeyStats.scoreTable, TID - (79),5,RMI Runtime], indices : (-1,0,2), value : 
20 окт. 2025 08:45:13,628  -  -   INFO RemoteLogger - getAsyncValues ended: Thread[#79,RMI:HockeyStats.scoreTable, TID - (79),5,RMI Runtime], indices : (-1,0,2)
20 окт. 2025 08:45:14,269  -  -   INFO RemoteLogger - executeEventAction started: [ID: 1609, SID: nameGame(game)]
20 окт. 2025 08:45:14,273  -  -   INFO RemoteLogger - executeEventAction ended: [ID: 1609, SID: nameGame(game)]
20 окт. 2025 08:45:15,368  -  -   INFO RemoteLogger - executeEventAction started: [ID: 1609, SID: nameGame(game)]
20 окт. 2025 08:45:15,378  -  -   INFO RemoteLogger - executeEventAction ended: [ID: 1609, SID: nameGame(game)]
20 окт. 2025 08:45:16,854  -  -   INFO RemoteLogger - getAsyncValues started: Thread[#79,RMI:HockeyStats.scoreTable, TID - (79),5,RMI Runtime], indices : (-1,0,3), value : 
20 окт. 2025 08:45:16,854  -  -   INFO RemoteLogger - getAsyncValues ended: Thread[#79,RMI:HockeyStats.scoreTable, TID - (79),5,RMI Runtime], indices : (-1,0,3)
20 окт. 2025 08:45:17,365  -  -   INFO RemoteLogger - executeEventAction started: [ID: 1609, SID: nameGame(game)]
20 окт. 2025 08:45:17,367  -  -   INFO RemoteLogger - executeEventAction ended: [ID: 1609, SID: nameGame(game)]
20 окт. 2025 08:45:19,392  -  -   INFO RemoteLogger - executeEventAction started: [ID: 1610, SID: date(game)]
20 окт. 2025 08:45:19,397  -  -   INFO RemoteLogger - executeEventAction ended: [ID: 1610, SID: date(game)]
20 окт. 2025 08:45:22,843  -  -   INFO RemoteLogger - executeEventAction started: [ID: 1611, SID: hostTeamName(game)]
20 окт. 2025 08:45:22,853  -  -   INFO RemoteLogger - executeEventAction ended: [ID: 1611, SID: hostTeamName(game)]
20 окт. 2025 08:45:24,990  -  -   INFO RemoteLogger - executeEventAction started: [ID: 1612, SID: hostGoals(game)]
20 окт. 2025 08:45:25,000  -  -   INFO RemoteLogger - executeEventAction ended: [ID: 1612, SID: hostGoals(game)]
20 окт. 2025 08:45:26,781  -  -   INFO RemoteLogger - executeEventAction started: [ID: 1613, SID: guestGoals(game)]
20 окт. 2025 08:45:26,794  -  -   INFO RemoteLogger - executeEventAction ended: [ID: 1613, SID: guestGoals(game)]
20 окт. 2025 08:45:29,617  -  -   INFO RemoteLogger - getAsyncValues started: Thread[#79,RMI:HockeyStats.scoreTable, TID - (79),5,RMI Runtime], indices : (-1,0,4), value : 4
20 окт. 2025 08:45:29,632  -  -   INFO RemoteLogger - getAsyncValues ended: Thread[#79,RMI:HockeyStats.scoreTable, TID - (79),5,RMI Runtime], indices : (-1,0,4)
20 окт. 2025 08:45:29,658  -  -   INFO RemoteLogger - getAsyncValues started: Thread[#79,RMI:HockeyStats.scoreTable, TID - (79),5,RMI Runtime], indices : (23,22,4), value : 4
20 окт. 2025 08:45:29,669  -  -   INFO RemoteLogger - getAsyncValues ended: Thread[#79,RMI:HockeyStats.scoreTable, TID - (79),5,RMI Runtime], indices : (23,22,4)
20 окт. 2025 08:45:38,433  -  -   INFO RemoteLogger - executeEventAction started: [ID: 1615, SID: resultName(game)]
20 окт. 2025 08:45:38,447  -  -   INFO RemoteLogger - getAsyncValues started: Thread[#79,RMI:HockeyStats.scoreTable, TID - (79),5,RMI Runtime], indices : (-1,0,5), value : 
20 окт. 2025 08:45:38,448  -  -   INFO RemoteLogger - getAsyncValues ended: Thread[#79,RMI:HockeyStats.scoreTable, TID - (79),5,RMI Runtime], indices : (-1,0,5)
20 окт. 2025 08:45:39,554  -  -   INFO RemoteLogger - executeEventAction ended: [ID: 1615, SID: resultName(game)]
20 окт. 2025 08:45:55,450  -  -   INFO RemoteLogger - executeEventAction started: [ID: 1639, SID: _NEW_HockeyStats_scoreTable_team()]
20 окт. 2025 08:45:55,462  -  -   INFO RemoteLogger - executeEventAction ended: [ID: 1639, SID: _NEW_HockeyStats_scoreTable_team()]
20 окт. 2025 08:45:57,661  -  -   INFO RemoteLogger - getAsyncValues started: Thread[#79,RMI:HockeyStats.scoreTable, TID - (79),5,RMI Runtime], indices : (-1,0,6), value : 
20 окт. 2025 08:45:57,665  -  -   INFO RemoteLogger - getAsyncValues ended: Thread[#79,RMI:HockeyStats.scoreTable, TID - (79),5,RMI Runtime], indices : (-1,0,6)
20 окт. 2025 08:45:58,526  -  -   INFO RemoteLogger - executeEventAction started: [ID: 1627, SID: nameTeam(team)]
20 окт. 2025 08:45:58,527  -  -   INFO RemoteLogger - executeEventAction ended: [ID: 1627, SID: nameTeam(team)]
20 окт. 2025 08:46:01,105  -  -   INFO RemoteLogger - executeEventAction started: [ID: 1640, SID: _DELETE(team)]
20 окт. 2025 08:46:01,125  -  -   INFO RemoteLogger - executeEventAction ended: [ID: 1640, SID: _DELETE(team)]
20 окт. 2025 08:46:01,335  -  -   INFO RemoteLogger - executeEventAction started: [ID: 1640, SID: _DELETE(team)]
20 окт. 2025 08:46:01,348  -  -   INFO RemoteLogger - executeEventAction ended: [ID: 1640, SID: _DELETE(team)]
20 окт. 2025 08:46:02,528  -  -   INFO RemoteLogger - executeEventAction started: [ID: 1640, SID: _DELETE(team)]
20 окт. 2025 08:46:02,551  -  -   INFO RemoteLogger - executeEventAction ended: [ID: 1640, SID: _DELETE(team)]
20 окт. 2025 08:46:02,552  -  -   INFO RemoteLogger - executeEventAction started: [ID: 1640, SID: _DELETE(team)]
20 окт. 2025 08:46:03,777  -  -   INFO RemoteLogger - executeEventAction ended: [ID: 1640, SID: _DELETE(team)]
20 окт. 2025 08:46:03,778  -  -   INFO RemoteLogger - executeEventAction started: [ID: 1640, SID: _DELETE(team)]
20 окт. 2025 08:46:04,575  -  -   INFO RemoteLogger - executeEventAction ended: [ID: 1640, SID: _DELETE(team)]
20 окт. 2025 08:46:04,575  -  -   INFO RemoteLogger - executeEventAction started: [ID: 1640, SID: _DELETE(team)]
20 окт. 2025 08:46:04,781  -  -   INFO RemoteLogger - executeEventAction ended: [ID: 1640, SID: _DELETE(team)]
20 окт. 2025 08:46:04,781  -  -   INFO RemoteLogger - executeEventAction started: [ID: 1640, SID: _DELETE(team)]
20 окт. 2025 08:46:04,997  -  -   INFO RemoteLogger - executeEventAction ended: [ID: 1640, SID: _DELETE(team)]
20 окт. 2025 08:46:04,997  -  -   INFO RemoteLogger - executeEventAction started: [ID: 1640, SID: _DELETE(team)]
20 окт. 2025 08:46:05,205  -  -   INFO RemoteLogger - executeEventAction ended: [ID: 1640, SID: _DELETE(team)]
20 окт. 2025 08:46:05,206  -  -   INFO RemoteLogger - executeEventAction started: [ID: 1640, SID: _DELETE(team)]
20 окт. 2025 08:46:05,417  -  -   INFO RemoteLogger - executeEventAction ended: [ID: 1640, SID: _DELETE(team)]
20 окт. 2025 08:46:05,417  -  -   INFO RemoteLogger - executeEventAction started: [ID: 1640, SID: _DELETE(team)]
20 окт. 2025 08:46:06,047  -  -   INFO RemoteLogger - executeEventAction ended: [ID: 1640, SID: _DELETE(team)]
20 окт. 2025 08:46:06,048  -  -   INFO RemoteLogger - executeEventAction started: [ID: 1640, SID: _DELETE(team)]
20 окт. 2025 08:46:06,895  -  -   INFO RemoteLogger - executeEventAction ended: [ID: 1640, SID: _DELETE(team)]
20 окт. 2025 08:46:06,895  -  -   INFO RemoteLogger - executeEventAction started: [ID: 1640, SID: _DELETE(team)]
20 окт. 2025 08:46:07,542  -  -   INFO RemoteLogger - executeEventAction ended: [ID: 1640, SID: _DELETE(team)]
20 окт. 2025 08:46:07,543  -  -   INFO RemoteLogger - executeEventAction started: [ID: 1620, SID: _DELETE(game)]
20 окт. 2025 08:46:07,926  -  -   INFO RemoteLogger - executeEventAction ended: [ID: 1620, SID: _DELETE(game)]
20 окт. 2025 08:46:07,927  -  -   INFO RemoteLogger - executeEventAction started: [ID: 1620, SID: _DELETE(game)]
20 окт. 2025 08:46:08,183  -  -   INFO RemoteLogger - executeEventAction ended: [ID: 1620, SID: _DELETE(game)]
20 окт. 2025 08:46:08,184  -  -   INFO RemoteLogger - executeEventAction started: [ID: 1620, SID: _DELETE(game)]
20 окт. 2025 08:46:08,341  -  -   INFO RemoteLogger - executeEventAction ended: [ID: 1620, SID: _DELETE(game)]
20 окт. 2025 08:46:08,341  -  -   INFO RemoteLogger - executeEventAction started: [ID: 1620, SID: _DELETE(game)]
20 окт. 2025 08:46:08,584  -  -   INFO RemoteLogger - executeEventAction ended: [ID: 1620, SID: _DELETE(game)]
20 окт. 2025 08:46:08,585  -  -   INFO RemoteLogger - executeEventAction started: [ID: 1620, SID: _DELETE(game)]
20 окт. 2025 08:46:09,220  -  -   INFO RemoteLogger - executeEventAction ended: [ID: 1620, SID: _DELETE(game)]
20 окт. 2025 08:46:09,243  -  -   INFO RemoteLogger - FORM OPEN : FORM[1161920123 - HockeyStats.goals,RN[clientAddress: 127.0.0.1,269 - Authentication.CustomUser 'Обычный пользователь',1892420174,SQL@2011263970]]
20 окт. 2025 08:46:10,249  -  -   INFO RemoteLogger - executeEventAction started: [ID: 1320, SID: gameFilterTeam()]
20 окт. 2025 08:46:10,252  -  -   INFO RemoteLogger - executeEventAction ended: [ID: 1320, SID: gameFilterTeam()]
20 окт. 2025 08:46:10,945  -  -   INFO RemoteLogger - executeEventAction started: [ID: 1320, SID: gameFilterTeam()]
20 окт. 2025 08:46:10,947  -  -   INFO RemoteLogger - executeEventAction ended: [ID: 1320, SID: gameFilterTeam()]
20 окт. 2025 08:46:12,109  -  -   INFO RemoteLogger - executeEventAction started: [ID: 1320, SID: gameFilterTeam()]
20 окт. 2025 08:46:12,110  -  -   INFO RemoteLogger - executeEventAction ended: [ID: 1320, SID: gameFilterTeam()]
20 окт. 2025 08:46:13,082  -  -   INFO RemoteLogger - executeEventAction started: [ID: 1353, SID: _DELETE(g)]
20 окт. 2025 08:46:14,158  -  -   INFO RemoteLogger - executeEventAction ended: [ID: 1353, SID: _DELETE(g)]
20 окт. 2025 08:46:15,177  -  -   INFO RemoteLogger - executeEventAction started: [ID: 1320, SID: gameFilterTeam()]
20 окт. 2025 08:46:15,179  -  -   INFO RemoteLogger - executeEventAction ended: [ID: 1320, SID: gameFilterTeam()]
20 окт. 2025 08:46:16,154  -  -   INFO RemoteLogger - executeEventAction started: [ID: 1353, SID: _DELETE(g)]
20 окт. 2025 08:46:17,157  -  -   INFO RemoteLogger - executeEventAction ended: [ID: 1353, SID: _DELETE(g)]
20 окт. 2025 08:46:18,514  -  -   INFO RemoteLogger - executeEventAction started: [ID: 1320, SID: gameFilterTeam()]
20 окт. 2025 08:46:18,515  -  -   INFO RemoteLogger - executeEventAction ended: [ID: 1320, SID: gameFilterTeam()]
20 окт. 2025 08:46:19,721  -  -   INFO RemoteLogger - executeEventAction started: [ID: 1353, SID: _DELETE(g)]
20 окт. 2025 08:46:20,887  -  -   INFO RemoteLogger - executeEventAction ended: [ID: 1353, SID: _DELETE(g)]
20 окт. 2025 08:46:22,616  -  -   INFO RemoteLogger - executeEventAction started: [ID: 1320, SID: gameFilterTeam()]
20 окт. 2025 08:46:22,618  -  -   INFO RemoteLogger - executeEventAction ended: [ID: 1320, SID: gameFilterTeam()]
20 окт. 2025 08:46:23,497  -  -   INFO RemoteLogger - executeEventAction started: [ID: 1320, SID: gameFilterTeam()]
20 окт. 2025 08:46:23,499  -  -   INFO RemoteLogger - executeEventAction ended: [ID: 1320, SID: gameFilterTeam()]
20 окт. 2025 08:46:25,737  -  -   INFO RemoteLogger - executeEventAction started: [ID: 1320, SID: gameFilterTeam()]
20 окт. 2025 08:46:25,738  -  -   INFO RemoteLogger - executeEventAction ended: [ID: 1320, SID: gameFilterTeam()]
20 окт. 2025 08:46:27,497  -  -   INFO RemoteLogger - executeEventAction started: [ID: 1320, SID: gameFilterTeam()]
20 окт. 2025 08:46:27,498  -  -   INFO RemoteLogger - executeEventAction ended: [ID: 1320, SID: gameFilterTeam()]
20 окт. 2025 08:46:28,429  -  -   INFO RemoteLogger - FORM OPEN : FORM[1195380111 - HockeyStats.scoreTable,RN[clientAddress: 127.0.0.1,269 - Authentication.CustomUser 'Обычный пользователь',1892420174,SQL@2011263970]]
20 окт. 2025 08:46:30,129  -  -   INFO RemoteLogger - executeEventAction started: [ID: 1620, SID: _DELETE(game)]
20 окт. 2025 08:46:30,129  -  -   INFO RemoteLogger - executeEventAction ended: [ID: 1620, SID: _DELETE(game)]
20 окт. 2025 08:46:30,620  -  -   INFO RemoteLogger - executeEventAction started: [ID: 1620, SID: _DELETE(game)]
20 окт. 2025 08:46:30,630  -  -   INFO RemoteLogger - executeEventAction ended: [ID: 1620, SID: _DELETE(game)]
