16 окт. 2025 15:38:40,442  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@2134157671
16 окт. 2025 15:38:40,442  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@1681226886
16 окт. 2025 15:38:41,511  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@320453674
16 окт. 2025 15:38:41,958  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@254030443
16 окт. 2025 15:38:41,958  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@318953437
16 окт. 2025 15:38:42,280  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@133955744
16 окт. 2025 15:38:42,339  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@1973689903
16 окт. 2025 15:38:42,339  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@2031142608
16 окт. 2025 15:38:42,339  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@1346628392
16 окт. 2025 15:38:42,339  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@540387569
16 окт. 2025 15:38:42,339  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@1802414443
16 окт. 2025 15:38:42,339  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@2095496187
16 окт. 2025 15:38:42,339  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@1225423039
16 окт. 2025 15:38:42,635  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@503850931
16 окт. 2025 15:38:46,496  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@1112463590
16 окт. 2025 15:38:46,496  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@1318505141
16 окт. 2025 15:38:46,688  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@254030443
16 окт. 2025 15:38:46,688  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@2095496187
16 окт. 2025 15:38:46,688  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@318953437
16 окт. 2025 15:38:46,688  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@1225423039
16 окт. 2025 15:38:46,688  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@133955744
16 окт. 2025 15:38:46,688  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@1346628392
16 окт. 2025 15:38:46,688  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@1973689903
16 окт. 2025 15:38:46,688  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@540387569
16 окт. 2025 15:38:46,688  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@1802414443
16 окт. 2025 15:38:46,688  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@2031142608
16 окт. 2025 15:38:46,688  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@503850931
16 окт. 2025 15:38:46,727  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@290173363
16 окт. 2025 15:38:46,731  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@130179413
16 окт. 2025 15:38:49,373  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@1496890398
16 окт. 2025 15:38:49,376  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@1542452554
16 окт. 2025 15:38:49,657  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@1542452554
16 окт. 2025 15:38:49,710  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@496326618
16 окт. 2025 15:38:49,784  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@359072001
16 окт. 2025 15:38:49,859  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@359072001
16 окт. 2025 15:38:51,898  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@1429322813
16 окт. 2025 15:38:51,952  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@1429322813
16 окт. 2025 15:38:52,340  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@1455791370
16 окт. 2025 15:38:52,460  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@1455791370
16 окт. 2025 15:38:55,245  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@2117591824
16 окт. 2025 15:38:55,259  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@290173363
16 окт. 2025 15:38:55,259  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@130179413
16 окт. 2025 15:38:55,259  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@2117591824
16 окт. 2025 15:38:55,279  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@2134157671
16 окт. 2025 15:38:55,564  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@302462628
16 окт. 2025 15:39:16,497  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@1949881306
16 окт. 2025 15:39:55,634  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@302462628
16 окт. 2025 15:40:19,317  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@825054929
16 окт. 2025 15:40:20,008  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@2134157671
16 окт. 2025 15:40:20,009  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@825054929
16 окт. 2025 15:40:21,194  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@576902869
16 окт. 2025 15:40:21,553  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@1192162383
16 окт. 2025 15:40:21,553  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@117728517
16 окт. 2025 15:40:21,890  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@1192065222
16 окт. 2025 15:40:21,954  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@1404325776
16 окт. 2025 15:40:21,954  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@2017789464
16 окт. 2025 15:40:21,955  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@2140749301
16 окт. 2025 15:40:21,954  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@424023260
16 окт. 2025 15:40:21,955  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@999996957
16 окт. 2025 15:40:21,955  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@27151668
16 окт. 2025 15:40:21,955  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@1257266957
16 окт. 2025 15:40:22,263  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@812067673
16 окт. 2025 15:40:26,381  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@497295900
16 окт. 2025 15:40:26,381  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@2119093820
16 окт. 2025 15:40:26,555  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@1192065222
16 окт. 2025 15:40:26,555  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@424023260
16 окт. 2025 15:40:26,555  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@812067673
16 окт. 2025 15:40:26,555  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@27151668
16 окт. 2025 15:40:26,555  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@1257266957
16 окт. 2025 15:40:26,555  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@117728517
16 окт. 2025 15:40:26,555  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@999996957
16 окт. 2025 15:40:26,555  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@1192162383
16 окт. 2025 15:40:26,555  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@2140749301
16 окт. 2025 15:40:26,555  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@2017789464
16 окт. 2025 15:40:26,555  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@1404325776
16 окт. 2025 15:40:26,600  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@360529083
16 окт. 2025 15:40:26,604  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@638254808
16 окт. 2025 15:40:28,526  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@1448650236
16 окт. 2025 15:40:28,543  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@1448650236
16 окт. 2025 15:40:28,543  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@638254808
16 окт. 2025 15:40:28,543  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@360529083
16 окт. 2025 15:40:28,566  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@2134157671
16 окт. 2025 15:41:14,675  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@1727657169
16 окт. 2025 15:41:14,679  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@611997923
16 окт. 2025 15:41:14,982  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@611997923
16 окт. 2025 15:41:15,031  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@1657118600
16 окт. 2025 15:41:15,101  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@798257225
16 окт. 2025 15:41:15,166  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@798257225
16 окт. 2025 15:41:17,181  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@106485512
16 окт. 2025 15:41:17,238  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@106485512
16 окт. 2025 15:41:17,644  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@1112645737
16 окт. 2025 15:41:17,722  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@1112645737
16 окт. 2025 15:41:19,449  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@397887358
16 окт. 2025 15:41:33,027  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@1673184971
16 окт. 2025 15:41:33,074  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@2063278295
16 окт. 2025 15:41:33,083  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@2063278295
16 окт. 2025 15:42:03,159  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@389059931
16 окт. 2025 15:42:03,832  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@2134157671
16 окт. 2025 15:42:03,832  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@389059931
16 окт. 2025 15:42:04,908  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@995482901
16 окт. 2025 15:42:05,237  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@460565702
16 окт. 2025 15:42:05,237  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@1939600722
16 окт. 2025 15:42:05,546  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@1264441032
16 окт. 2025 15:42:05,614  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@816847789
16 окт. 2025 15:42:05,615  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@1958721039
16 окт. 2025 15:42:05,614  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@53953219
16 окт. 2025 15:42:05,614  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@689423118
16 окт. 2025 15:42:05,615  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@1570330784
16 окт. 2025 15:42:05,615  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@516965310
16 окт. 2025 15:42:05,615  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@490640868
16 окт. 2025 15:42:05,917  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@467287695
16 окт. 2025 15:42:09,693  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@1436764549
16 окт. 2025 15:42:09,693  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@1793243556
16 окт. 2025 15:42:09,837  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@1264441032
16 окт. 2025 15:42:09,837  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@490640868
16 окт. 2025 15:42:09,837  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@1958721039
16 окт. 2025 15:42:09,837  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@1570330784
16 окт. 2025 15:42:09,837  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@467287695
16 окт. 2025 15:42:09,837  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@1939600722
16 окт. 2025 15:42:09,837  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@460565702
16 окт. 2025 15:42:09,837  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@516965310
16 окт. 2025 15:42:09,837  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@816847789
16 окт. 2025 15:42:09,837  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@689423118
16 окт. 2025 15:42:09,837  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@53953219
16 окт. 2025 15:42:09,877  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@705782442
16 окт. 2025 15:42:09,881  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@560645480
16 окт. 2025 15:42:11,933  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@2098827903
16 окт. 2025 15:42:11,947  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@2098827903
16 окт. 2025 15:42:11,947  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@705782442
16 окт. 2025 15:42:11,947  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@560645480
16 окт. 2025 15:42:11,967  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@2134157671
16 окт. 2025 15:42:20,418  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@1644964468
16 окт. 2025 15:42:20,420  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@1655322798
16 окт. 2025 15:42:20,704  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@1655322798
16 окт. 2025 15:42:20,751  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@929902005
16 окт. 2025 15:42:20,831  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@292810200
16 окт. 2025 15:42:20,899  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@292810200
16 окт. 2025 15:42:22,633  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@25952272
16 окт. 2025 15:42:22,675  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@25952272
16 окт. 2025 15:42:23,072  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@1049700927
16 окт. 2025 15:42:23,187  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@1049700927
16 окт. 2025 15:42:25,014  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@1981944994
16 окт. 2025 15:42:39,693  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@1818504170
16 окт. 2025 15:43:04,947  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@67590880
16 окт. 2025 15:43:05,603  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@2134157671
16 окт. 2025 15:43:05,603  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@67590880
16 окт. 2025 15:43:06,689  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@995482901
16 окт. 2025 15:43:07,014  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@1426119655
16 окт. 2025 15:43:07,014  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@451299139
16 окт. 2025 15:43:07,327  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@995159116
16 окт. 2025 15:43:07,405  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@490116461
16 окт. 2025 15:43:07,405  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@868545735
16 окт. 2025 15:43:07,405  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@1291213534
16 окт. 2025 15:43:07,405  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@364275705
16 окт. 2025 15:43:07,405  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@315267775
16 окт. 2025 15:43:07,405  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@1401123238
16 окт. 2025 15:43:07,405  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@275466075
16 окт. 2025 15:43:07,708  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@1231982713
16 окт. 2025 15:43:11,514  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@819121070
16 окт. 2025 15:43:11,514  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@1152427122
16 окт. 2025 15:43:11,686  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@451299139
16 окт. 2025 15:43:11,686  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@1401123238
16 окт. 2025 15:43:11,686  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@315267775
16 окт. 2025 15:43:11,686  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@490116461
16 окт. 2025 15:43:11,686  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@1291213534
16 окт. 2025 15:43:11,686  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@1231982713
16 окт. 2025 15:43:11,686  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@275466075
16 окт. 2025 15:43:11,686  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@995159116
16 окт. 2025 15:43:11,686  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@1426119655
16 окт. 2025 15:43:11,686  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@868545735
16 окт. 2025 15:43:11,686  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@364275705
16 окт. 2025 15:43:11,725  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@2043679754
16 окт. 2025 15:43:11,728  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@1211976154
16 окт. 2025 15:43:13,305  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@1744841691
16 окт. 2025 15:43:13,306  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@1088036115
16 окт. 2025 15:43:13,596  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@1088036115
16 окт. 2025 15:43:13,645  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@1127653288
16 окт. 2025 15:43:13,687  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@1370067062
16 окт. 2025 15:43:13,703  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@2043679754
16 окт. 2025 15:43:13,703  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@1370067062
16 окт. 2025 15:43:13,703  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@1211976154
16 окт. 2025 15:43:13,726  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@1237191019
16 окт. 2025 15:43:13,733  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@2134157671
16 окт. 2025 15:43:13,790  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@1237191019
16 окт. 2025 15:43:15,512  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@1685953307
16 окт. 2025 15:43:15,555  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@1685953307
16 окт. 2025 15:43:15,929  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@1658705082
16 окт. 2025 15:43:16,013  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@1658705082
16 окт. 2025 15:43:20,997  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@815636533
16 окт. 2025 15:44:21,322  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@815636533
16 окт. 2025 15:44:31,438  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@430944859
16 окт. 2025 15:44:32,107  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@2134157671
16 окт. 2025 15:44:32,107  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@430944859
16 окт. 2025 15:44:33,215  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@995482901
16 окт. 2025 15:44:33,570  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@1978181328
16 окт. 2025 15:44:33,570  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@1426119655
16 окт. 2025 15:44:33,883  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@966773950
16 окт. 2025 15:44:33,943  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@698273491
16 окт. 2025 15:44:33,944  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@1433635429
16 окт. 2025 15:44:33,944  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@1468776766
16 окт. 2025 15:44:33,944  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@723155116
16 окт. 2025 15:44:33,943  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@216342945
16 окт. 2025 15:44:33,944  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@579757947
16 окт. 2025 15:44:33,944  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@535993123
16 окт. 2025 15:44:34,258  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@2062713885
16 окт. 2025 15:44:38,015  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@1674297527
16 окт. 2025 15:44:38,015  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@497295900
16 окт. 2025 15:44:38,216  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@1433635429
16 окт. 2025 15:44:38,216  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@1978181328
16 окт. 2025 15:44:38,216  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@535993123
16 окт. 2025 15:44:38,216  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@1468776766
16 окт. 2025 15:44:38,216  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@2062713885
16 окт. 2025 15:44:38,216  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@966773950
16 окт. 2025 15:44:38,216  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@698273491
16 окт. 2025 15:44:38,216  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@723155116
16 окт. 2025 15:44:38,216  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@1426119655
16 окт. 2025 15:44:38,216  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@579757947
16 окт. 2025 15:44:38,216  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@216342945
16 окт. 2025 15:44:38,257  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@853232413
16 окт. 2025 15:44:38,261  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@761127251
16 окт. 2025 15:44:39,679  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@598434644
16 окт. 2025 15:44:39,681  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@299743079
16 окт. 2025 15:44:39,997  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@299743079
16 окт. 2025 15:44:40,052  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@1037878696
16 окт. 2025 15:44:40,126  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@987690020
16 окт. 2025 15:44:40,211  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@987690020
16 окт. 2025 15:44:40,241  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@366685426
16 окт. 2025 15:44:40,263  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@853232413
16 окт. 2025 15:44:40,263  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@366685426
16 окт. 2025 15:44:40,263  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@761127251
16 окт. 2025 15:44:40,294  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@2134157671
16 окт. 2025 15:44:41,857  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@1056580338
16 окт. 2025 15:44:41,899  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@1056580338
16 окт. 2025 15:44:42,274  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@1351278801
16 окт. 2025 15:44:42,359  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@1351278801
16 окт. 2025 15:44:45,603  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@1838456306
16 окт. 2025 15:45:12,784  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@1769223553
16 окт. 2025 15:45:13,499  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@2134157671
16 окт. 2025 15:45:13,499  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@1769223553
16 окт. 2025 15:45:14,578  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@576902869
16 окт. 2025 15:45:14,928  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@809472860
16 окт. 2025 15:45:14,928  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@149778277
16 окт. 2025 15:45:15,248  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@999996957
16 окт. 2025 15:45:15,320  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@772501119
16 окт. 2025 15:45:15,320  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@1981221929
16 окт. 2025 15:45:15,320  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@1699675303
16 окт. 2025 15:45:15,320  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@891597119
16 окт. 2025 15:45:15,320  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@924949827
16 окт. 2025 15:45:15,320  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@276434342
16 окт. 2025 15:45:15,320  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@19997993
16 окт. 2025 15:45:15,640  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@526533030
16 окт. 2025 15:45:17,241  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@477170519
16 окт. 2025 15:45:17,242  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@1508397240
16 окт. 2025 15:45:17,776  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@1508397240
16 окт. 2025 15:45:17,850  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@596141443
16 окт. 2025 15:45:17,956  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@40947175
16 окт. 2025 15:45:18,078  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@40947175
16 окт. 2025 15:45:19,941  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@1920406039
16 окт. 2025 15:45:19,942  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@978665576
16 окт. 2025 15:45:20,086  -  -   INFO ExInfoLogger - SQL SESSION OPEN SQL@1754626601
16 окт. 2025 15:45:20,137  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@526533030
16 окт. 2025 15:45:20,137  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@276434342
16 окт. 2025 15:45:20,137  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@999996957
16 окт. 2025 15:45:20,137  -  -   INFO ExInfoLogger - SQL SESSION CLOSE SQL@19997993
